Date,KPN Close,AKZA Close,RAND Close,VPK Close,HEIA Close,Volume,%K 14day,%D 3,slow %D 3,RSI,ROC,momentum,OSCP,disparity 3,disparity 14,low 14,max 14,RS,ups,downs,ma 3,ma 14,output
13/10/2015,3.148,68.163696,50.799999,36.18,75.290001,22836845,0,-0.098959,-0.098959,40.0621118,95.42285541,-0.049,-0.026654412,99.08718917,96.44607843,3.148,3.43,0.668393782,0,0.065,3.177,3.264,3.056
14/10/2015,3.056,65.970001,50.259998,35.450001,74.760002,20000767,0,-0.098959,-0.098959,38.05309735,89.09620991,-0.114,-0.033155127,97.35584581,94.12800035,3.056,3.43,0.614285714,0,0.092,3.139,3.246642857,3.055
15/10/2015,3.055,67.758797,51,35.365002,77.07,22976044,0,-0.098959,-0.098959,28.86133033,91.52186938,-0.158,-0.041468861,98.98477157,94.8799858,3.055,3.344,0.40570523,0,0.001,3.086333333,3.219857143,3.155
16/10/2015,3.155,67.635002,50.900002,35.355,77.309998,20277316,34.60207612,-0.098959,-0.098959,39.77653631,96.48318043,0.007,-0.036834094,102.1476365,98.38512084,3.055,3.344,0.660482375,0.1,0,3.088666667,3.206785714,3.194
19/10/2015,3.194,67.972504,50.990002,35.514999,78.57,12775690,48.09688581,-0.098959,-0.098959,45.61200924,95.51435407,0.138,-0.020831939,101.8928116,99.77018675,3.055,3.344,0.838641189,0.039,0,3.134666667,3.201357143,3.219
20/10/2015,3.219,67.533798,50.880001,35.869999,78.93,17588562,57.74647887,-0.098959,-0.098959,42.3500612,100.59375,0.164,-0.000969556,100.9301839,100.8323265,3.055,3.339,0.734607219,0.025,0,3.189333333,3.192428571,3.198
21/10/2015,3.198,68.996201,50.610001,36.084999,78.25,18034622,50.35211268,-0.098959,-0.098959,49.85590778,99.5641345,0.043,0.003565142,99.82311934,100.179003,3.055,3.339,0.994252874,0,0.021,3.203666667,3.192285714,3.315
22/10/2015,3.315,72.641296,50.029999,36.705002,79.209999,20687735,91.54929577,-0.098959,-0.098959,56.44555695,100.4545455,0.121,0.013863154,102.188656,103.6053131,3.055,3.339,1.295977011,0.117,0,3.244,3.199642857,3.393
23/10/2015,3.393,73.181297,52.48,36.889999,80,21913841,100,-0.098959,-0.098959,55.89353612,101.6172507,0.174,0.029852076,102.7559055,105.8233826,3.055,3.393,1.267241379,0.078,0,3.302,3.206285714,3.405
26/10/2015,3.405,72.753799,51.369999,37.099998,80.160004,17016708,100,-0.098959,-0.098959,54.33070866,105.2224969,0.207,0.049828714,101.0086028,106.0417315,3.055,3.405,1.189655172,0.012,0,3.371,3.211,3.309
27/10/2015,3.309,70.526299,51.029999,36.445,80.160004,29454084,72.57142857,-0.098959,-0.098959,54.83443709,103.5032843,-0.006,0.04750483,98.2190561,102.8849357,3.055,3.405,1.214076246,0,0.096,3.369,3.216214286,3.255
28/10/2015,3.255,71.797501,51.77,36.805,83.349998,18504368,57.14285714,-0.098959,-0.098959,53.76623377,102.681388,-0.138,0.031873129,97.95365633,101.0757458,3.055,3.405,1.162921348,0,0.054,3.323,3.220357143,3.278
29/10/2015,3.278,72.258797,54.369999,36.150002,82.879997,19000118,63.71428571,-0.098959,-0.098959,57.04960836,102.0230314,-0.127,0.016293084,99.91871571,101.5466997,3.055,3.405,1.328267477,0.023,0,3.280666667,3.228071429,3.34
30/10/2015,3.34,72.506203,54.330002,36.575001,83.120003,18685856,81.42857143,-0.098959,-0.098959,58.08917197,106.0991105,0.031,0.016637246,101.4889091,103.1774051,3.055,3.405,1.386018237,0.062,0,3.291,3.237142857,3.346
02/11/2015,3.346,72.764999,54.130001,36.580002,82.150002,13799788,83.14285714,-0.098959,-0.098959,63.63636364,109.4895288,0.091,0.02154459,100.7426736,102.9131333,3.055,3.405,1.75,0.006,0,3.321333333,3.251285714,3.336
03/11/2015,3.336,72.911201,54.09,37.040001,82.290001,10235389,80.28571429,-0.098959,-0.098959,71.73913043,109.198036,0.058,0.021209078,99.86030732,101.9782523,3.055,3.405,2.538461538,0,0.01,3.340666667,3.271285714,3.308
04/11/2015,3.308,72.686203,53.970001,37.544998,82.510002,10285471,61.2,-0.098959,-0.098959,68.85245902,104.8494453,-0.032,0.012355866,99.33933934,100.5667629,3.155,3.405,2.210526316,0,0.028,3.33,3.289357143,3.284
05/11/2015,3.284,72.7425,53.09,37.75,84,8601277,42.65402844,-0.098959,-0.098959,60.84033613,102.8177833,-0.062,0.003262596,99.23448832,99.55825032,3.194,3.405,1.553648069,0,0.024,3.309333333,3.298571429,3.247
06/11/2015,3.247,73.676201,53.869999,39.325001,83.480003,12506742,23.67149758,-0.098959,-0.098959,54.4688027,100.8698354,-0.089,-0.006870994,99.00396382,98.32370817,3.198,3.405,1.196296296,0,0.037,3.279666667,3.302357143,3.18
09/11/2015,3.18,73.012497,53.380001,38.825001,82.169998,13078063,0,-0.098959,-0.098959,46.92913386,99.43714822,-0.128,-0.018963502,98.23911029,96.37615275,3.18,3.405,0.884272997,0,0.067,3.237,3.299571429,3.28
10/11/2015,3.28,72.911201,53.849998,38.490002,83.25,23872015,44.44444444,-0.098959,-0.098959,55.74229692,98.94419306,-0.004,-0.021105253,101.3701453,99.23070274,3.18,3.405,1.259493671,0.1,0,3.235666667,3.305428571,3.427
11/11/2015,3.427,73.653702,53.950001,38.634998,84.709999,29762654,100,-0.098959,-0.098959,57.52688172,101.0020631,0.18,-0.005360582,103.9850308,103.4276106,3.18,3.427,1.35443038,0.147,0,3.295666667,3.313428571,3.38
12/11/2015,3.38,72.641296,54.029999,37.5,84.360001,19404528,80.97165992,-0.098959,-0.098959,49.08835905,99.26578561,0.2,0.015044025,100.5254288,102.0377358,3.18,3.427,0.964187328,0,0.047,3.362333333,3.3125,3.437
13/11/2015,3.437,72.022499,53.439999,37.764999,82.199997,18045757,100,-0.098959,-0.098959,52.11081794,103.8682381,0.157,0.030131948,100.6540414,103.6869438,3.18,3.437,1.08815427,0.057,0,3.414666667,3.314785714,3.487
16/11/2015,3.487,71.943703,53.619999,38.165001,82.739998,13860149,100,-0.098959,-0.098959,62.5,107.1274962,0.06,0.032206361,101.5236801,104.7933884,3.18,3.487,1.666666667,0.05,0,3.434666667,3.3275,3.566
17/11/2015,3.566,73.574997,57.32,39.349998,85.010002,15529281,100,-0.098959,-0.098959,71.0990502,108.785845,0.186,0.043870124,101.9828408,106.4568407,3.18,3.566,2.460093897,0.079,0,3.496666667,3.349714286,3.534
18/11/2015,3.534,73.181297,56.720001,39.48,84.760002,9270594,91.70984456,-0.098959,-0.098959,67.15817694,105.8083832,0.097,0.04780285,100.1416832,104.9287411,3.18,3.566,2.044897959,0,0.032,3.529,3.368,3.568
19/11/2015,3.568,73.608704,57.240002,40.07,85.230003,8442019,100,-0.098959,-0.098959,65.87743733,106.6347878,0.081,0.050738708,100.3374578,105.4284508,3.18,3.568,1.930612245,0.034,0,3.556,3.384285714,3.561
20/11/2015,3.561,74.677498,57.990002,39.990002,85.139999,10648985,98.19587629,-0.098959,-0.098959,64.95132128,106.7446043,-0.005,0.045501978,100.1875645,104.7462969,3.18,3.568,1.853174603,0,0.007,3.554333333,3.399642857,3.509
23/11/2015,3.509,74.058701,57.830002,39.685001,85.129997,8402749,84.79381443,-0.098959,-0.098959,61.36662286,106.076179,-0.025,0.039273154,98.95657078,102.8429074,3.18,3.568,1.588435374,0,0.052,3.546,3.412,3.493
24/11/2015,3.493,73.327499,56.75,39.93,83.019997,8803385,80.67010309,-0.098959,-0.098959,62.34979973,106.36419,-0.075,0.027964882,99.20477137,101.9790211,3.18,3.568,1.656028369,0,0.016,3.521,3.425214286,3.52
25/11/2015,3.52,74.846298,58.189999,40.814999,84.889999,10167517,87.62886598,-0.098959,-0.098959,65.69148936,108.407761,-0.041,0.018960067,100.3611481,102.2640022,3.18,3.568,1.914728682,0.027,0,3.507333333,3.442071429,3.575
26/11/2015,3.575,74.981201,58.34,40.904999,84.839996,9667571,100,-0.098959,-0.098959,71.2987013,112.4213836,0.066,0.01841966,101.2939176,103.1597172,3.18,3.575,2.484162896,0.055,0,3.529333333,3.4655,3.599
27/11/2015,3.599,74.576202,58.689999,40.724998,84.970001,8890570,100,-0.098959,-0.098959,78.8170564,109.7256098,0.106,0.019808185,100.9631569,102.9630538,3.28,3.599,3.720779221,0.024,0,3.564666667,3.495428571,3.601
30/11/2015,3.601,75.735001,59.189999,41.07,84.160004,17178864,100,-0.098959,-0.098959,75.51669316,105.0773271,0.081,0.020836294,100.2598608,102.3489047,3.38,3.601,3.084415584,0.002,0,3.591666667,3.518357143,3.582
01/12/2015,3.582,74.463799,58.799999,40.650002,84.230003,10891323,91.40271493,-0.098959,-0.098959,65.46906188,105.9763314,0.007,0.018295151,99.66611018,101.4895167,3.38,3.601,1.895953757,0,0.019,3.594,3.529428571,3.55
02/12/2015,3.55,73.541298,59.049999,40.084999,84.720001,8730258,68.90243902,-0.098959,-0.098959,67.48971193,103.2877509,-0.049,0.010191871,99.22668406,100.2379896,3.437,3.601,2.075949367,0,0.032,3.577666667,3.541571429,3.467
03/12/2015,3.467,71.313797,57.23,38.689999,81.050003,15334937,0,-0.098959,-0.098959,52.9296875,99.42644107,-0.134,-0.003023462,98.13189924,97.83520116,3.467,3.601,1.124481328,0,0.083,3.533,3.543714286,3.439
04/12/2015,3.439,71.527496,58.119999,38.215,80.150002,11867784,0,-0.098959,-0.098959,45.10204082,96.43858665,-0.143,-0.015522019,98.67061974,97.13905254,3.439,3.601,0.821561338,0,0.028,3.485333333,3.540285714,3.459
07/12/2015,3.459,72.292503,58.240002,38.025002,81.879997,8068197,12.34567901,-0.098959,-0.098959,37.58700696,97.87775891,-0.091,-0.021978689,100.1157742,97.91536082,3.439,3.601,0.602230483,0.02,0,3.455,3.532642857,3.396
08/12/2015,3.396,71.144997,57.380001,37.174999,80.779999,10708789,0,-0.098959,-0.098959,35.06493506,95.1793722,-0.071,-0.025960245,98.97027395,96.40098137,3.396,3.601,0.54,0,0.063,3.431333333,3.522785714,3.416
09/12/2015,3.416,70.650002,56.369999,37.005001,80.610001,19232445,9.756097561,-0.098959,-0.098959,33.03571429,95.92811008,-0.023,-0.025132033,99.77606854,97.26849309,3.396,3.601,0.493333333,0.02,0,3.423666667,3.511928571,3.38
10/12/2015,3.38,70.087502,56.709999,36.700001,80.470001,10158566,0,-0.098959,-0.098959,31.02725367,96.32373896,-0.079,-0.029055921,99.48979592,96.59902829,3.38,3.601,0.449848024,0,0.036,3.397333333,3.499,3.37
11/12/2015,3.37,68.940002,55.82,36.125,79.050003,13436688,0,-0.098959,-0.098959,34.02298851,96.47867163,-0.026,-0.028776929,99.44914421,96.58730321,3.37,3.601,0.515679443,0,0.01,3.388666667,3.489071429,3.317
14/12/2015,3.317,67.983704,54.700001,35.049999,77.470001,13614903,0,-0.098959,-0.098959,31.3559322,94.23295455,-0.099,-0.034757179,98.84772027,95.41205235,3.317,3.601,0.456790123,0,0.053,3.355666667,3.4765,3.43
15/12/2015,3.43,69.502502,56.34,35.66,78.970001,10898206,39.78873239,-0.098959,-0.098959,41.93548387,95.94405594,0.05,-0.028166018,101.7099931,98.84522756,3.317,3.601,0.722222222,0.113,0,3.372333333,3.470071429,3.441
16/12/2015,3.441,69.547501,56.099998,36.07,78.989998,7777834,43.66197183,-0.098959,-0.098959,36.96498054,95.60989164,0.071,-0.018638925,101.3250883,99.43649762,3.317,3.601,0.586419753,0.011,0,3.396,3.4605,3.479
17/12/2015,3.479,70.683701,57.099998,37,79.620003,9860220,57.04225352,-0.098959,-0.098959,38.63636364,96.61205221,0.162,-0.000558694,100.8405797,100.7842407,3.317,3.601,0.62962963,0.038,0,3.45,3.451928571,3.383
18/12/2015,3.383,69.1875,56.41,37.474998,78.290001,17740695,24.90566038,-0.098959,-0.098959,32.47588424,94.44444444,-0.047,-0.00058894,98.50528972,98.44727598,3.317,3.582,0.480952381,0,0.096,3.434333333,3.436357143,3.31
21/12/2015,3.31,68.287498,55.91,38.990002,77.110001,7813594,0,-0.098959,-0.098959,29.8816568,93.23943662,-0.131,-0.007685822,97.62092017,96.87062316,3.31,3.55,0.426160338,0,0.073,3.390666667,3.416928571,3.297
22/12/2015,3.297,68.681297,56.689999,39.139999,77.489998,11440091,0,-0.098959,-0.098959,30.74581431,95.09662532,-0.182,-0.020258911,99.00900901,97.00319435,3.297,3.479,0.443956044,0,0.013,3.33,3.398857143,3.405
23/12/2015,3.405,70.143799,57.84,40.474998,78.860001,7174917,59.34065934,-0.098959,-0.098959,45.45454545,99.01134051,0.022,-0.01682028,102.0275669,100.3114347,3.297,3.479,0.833333333,0.108,0,3.337333333,3.394428571,3.428
24/12/2015,3.428,70.245003,58.099998,40.619999,79.379997,1384335,71.97802198,-0.098959,-0.098959,49.18759232,99.10378722,0.118,-0.00500235,101.5202369,101.0123971,3.297,3.479,0.968023256,0.023,0,3.376666667,3.393642857,3.455
28/12/2015,3.455,69.232498,57.799999,40.474998,78.410004,5120336,86.81318681,-0.098959,-0.098959,49.70760234,101.737338,0.158,0.010601946,100.7484448,101.8165744,3.297,3.479,0.988372093,0.027,0,3.429333333,3.393357143,3.509
29/12/2015,3.509,70.593803,58.52,40.810001,80.330002,5560052,100,-0.098959,-0.098959,58.37037037,102.7224824,0.104,0.018395632,101.2990762,103.1625367,3.297,3.509,1.402135231,0.054,0,3.464,3.401428571,3.507
30/12/2015,3.507,70.098701,58.169998,40.290001,79.779999,5475766,99.05660377,-0.098959,-0.098959,56.92541857,103.7573964,0.079,0.024180308,100.4775093,102.9070864,3.297,3.509,1.32155477,0,0.002,3.490333333,3.407928571,3.419
04/01/2016,3.419,67.544998,55.759998,39.75,77.790001,11882610,57.54716981,-0.098959,-0.098959,52.75035261,101.4540059,-0.036,0.01982548,98.2942022,100.2429319,3.297,3.509,1.11641791,0,0.088,3.478333333,3.410714286,3.439
05/01/2016,3.439,67.32,55.549999,39.799999,78.510002,11526413,66.98113208,-0.098959,-0.098959,54.79833102,103.6780223,-0.07,0.011522617,99.53690304,100.6838286,3.297,3.509,1.212307692,0.02,0,3.455,3.415642857,3.445
06/01/2016,3.445,66.352501,54.34,38.465,78.080002,10927970,69.81132075,-0.098959,-0.098959,59.52380952,100.4373178,-0.062,0.0027878,100.3105891,100.5902351,3.297,3.509,1.470588235,0.006,0,3.434333333,3.424785714,3.409
07/01/2016,3.409,66.543701,51.869999,37.150002,76.220001,10437849,52.83018868,-0.098959,-0.098959,48.23529412,99.07003778,-0.01,0.002253474,99.35878753,99.58268998,3.297,3.509,0.931818182,0,0.036,3.431,3.423285714,3.34
08/01/2016,3.34,65.114998,51.5,36.634998,75.169998,11456883,20.28301887,-0.098959,-0.098959,42.26646248,96.00459902,-0.099,-0.00529012,98.2931136,97.77313121,3.297,3.509,0.732095491,0,0.069,3.398,3.416071429,3.333
11/01/2016,3.333,64.833702,51.130001,36.595001,75.980003,9340476,16.98113208,-0.098959,-0.098959,38.26366559,98.52202187,-0.112,-0.013206373,99.17675064,97.86698547,3.297,3.509,0.619791667,0,0.007,3.360666667,3.405642857,3.447
12/01/2016,3.447,66.599998,51.700001,37.645,76.980003,14514575,70.75471698,-0.098959,-0.098959,55,104.1389728,0.038,-0.010814849,102.1837945,101.0786922,3.297,3.509,1.222222222,0.114,0,3.373333333,3.410214286,3.395
13/01/2016,3.395,66.386299,51.73,38.279999,77.150002,12678449,46.22641509,-0.098959,-0.098959,56.86591276,102.9723992,0.055,-0.007206378,100.0982801,99.37693401,3.297,3.509,1.31835206,0,0.052,3.391666667,3.416285714,3.303
14/01/2016,3.303,65.261299,51.200001,38.215,75.129997,21051866,0,-0.098959,-0.098959,50.42979943,97.00440529,-0.03,-0.010257697,97.6737309,96.67182339,3.303,3.509,1.01734104,0,0.092,3.381666667,3.416714286,3.274
15/01/2016,3.274,64.541298,49.294998,37.099998,74.760002,16066418,0,-0.098959,-0.098959,39.4184168,95.5075846,-0.173,-0.02446387,98.49578821,96.08620003,3.274,3.509,0.650666667,0,0.029,3.324,3.407357143,3.218
18/01/2016,3.218,64.125,48.580002,37.325001,74.949997,11070427,0,-0.098959,-0.098959,33.89570552,93.14037627,-0.177,-0.037542375,98.56049005,94.8602952,3.218,3.509,0.512761021,0,0.056,3.265,3.392357143,3.251
19/01/2016,3.251,65.047501,49,37.720001,75.830002,10434040,11.34020619,-0.098959,-0.098959,34.49848024,92.64747791,-0.052,-0.038521996,100.1026378,96.24648438,3.218,3.509,0.526682135,0.033,0,3.247666667,3.377785714,3.185
20/01/2016,3.185,63.022499,47.474998,36.244999,74.18,16731631,0,-0.098959,-0.098959,25.82089552,90.81836327,-0.089,-0.04073246,98.97451833,94.94304269,3.185,3.507,0.348088531,0,0.066,3.218,3.354642857,3.235
21/01/2016,3.235,65.205002,48.185001,37.299999,75.93,14716555,19.08396947,-0.098959,-0.098959,31.05849582,94.61830945,0.017,-0.033445413,100.3515665,96.99526696,3.185,3.447,0.450505051,0.05,0,3.223666667,3.335214286,3.378
22/01/2016,3.378,65.868797,50.240002,38.299999,76.860001,12089187,73.66412214,-0.098959,-0.098959,47.34799483,98.22622855,0.127,-0.019891966,103.4292713,101.3718597,3.185,3.447,0.899262899,0.143,0,3.266,3.332285714,3.39
25/01/2016,3.39,64.901299,50.07,37.939999,77.550003,10556912,78.24427481,-0.098959,-0.098959,46.79738562,98.40348331,0.205,0.001666559,101.6694992,101.8389374,3.185,3.447,0.87960688,0.012,0,3.334333333,3.328785714,3.46
26/01/2016,3.46,65.834999,49.735001,38.744999,77.300003,18216744,100,-0.098959,-0.098959,50.90470446,101.4960399,0.225,0.023867748,101.4861165,103.9083616,3.185,3.46,1.036855037,0.07,0,3.409333333,3.329857143,3.493
27/01/2016,3.493,65.981201,49.709999,39.174999,78.400002,13418300,100,-0.098959,-0.098959,55.08474576,104.5808383,0.115,0.03351748,101.314899,104.710719,3.185,3.493,1.226415094,0.033,0,3.447666667,3.335857143,3.448
28/01/2016,3.448,64.912498,48.865002,39.125,77.650002,15985163,85.38961039,-0.098959,-0.098959,56.73316708,103.450345,0.058,0.036915189,99.45197577,103.1232643,3.185,3.493,1.311239193,0,0.045,3.467,3.343571429,3.559
29/01/2016,3.559,66.453796,50.130001,40.055,80.019997,15774936,100,-0.098959,-0.098959,62.47240618,103.2492022,0.099,0.041755251,101.6857143,105.9316268,3.185,3.559,1.664705882,0.111,0,3.5,3.359714286,3.513
01/02/2016,3.513,65.261299,49.285,39.709999,80.449997,14296472,87.70053476,-0.098959,-0.098959,53.93794749,103.4756996,0.02,0.042277044,100.1806084,104.4159484,3.185,3.559,1.170984456,0,0.046,3.506666667,3.364428571,3.446
02/02/2016,3.446,63.787498,47.845001,38.674999,79.959999,22554728,69.78609626,-0.098959,-0.098959,52.989449,104.3293975,-0.002,0.040951795,98.28864803,102.3137446,3.185,3.559,1.127182045,0,0.067,3.506,3.368071429,3.404
03/02/2016,3.404,63.630001,47.099998,39.384998,79.980003,26335477,58.55614973,-0.098959,-0.098959,56.28891656,103.9706781,-0.155,0.023419534,98.54289298,100.8507216,3.185,3.559,1.287749288,0,0.042,3.454333333,3.375285714,3.453
04/02/2016,3.453,62.763699,46.764999,39.915001,77,23587352,71.65775401,-0.098959,-0.098959,60.87484812,107.3026725,-0.06,0.013654348,100.543531,101.9163873,3.185,3.559,1.555900621,0.049,0,3.434333333,3.388071429,3.447
05/02/2016,3.447,62.752499,46.130001,39.415001,75.459999,23052265,70.05347594,-0.098959,-0.098959,64.81241915,106.0289142,0.001,0.008881988,100.3590839,101.2504721,3.185,3.559,1.841911765,0,0.006,3.434666667,3.404428571,3.335
08/02/2016,3.335,60.513699,43.66,37.75,74.800003,25746474,40.10695187,-0.098959,-0.098959,54.92957746,104.7095761,-0.069,0.000363032,97.75280899,97.7882964,3.185,3.559,1.21875,0,0.112,3.411666667,3.410428571,3.275
09/02/2016,3.275,60.063801,42.98,36.740002,75.18,22941373,12.34567901,-0.098959,-0.098959,55.31914894,101.236476,-0.178,-0.018883965,97.69314905,95.84831508,3.235,3.559,1.238095238,0,0.06,3.352333333,3.416857143,3.285
10/02/2016,3.285,58.927502,43.889999,36.77,72.870003,17200260,3.521126761,-0.098959,-0.098959,53.10173697,97.24689165,-0.162,-0.035695889,99.59575543,96.04059642,3.275,3.559,1.132275132,0.01,0,3.298333333,3.420428571,3.261
11/02/2016,3.261,56.486301,41.865002,36.165001,71.080002,20219333,0,-0.098959,-0.098959,41.48471616,96.19469027,-0.074,-0.040563266,99.61307403,95.57244238,3.261,3.559,0.708955224,0,0.024,3.273666667,3.412071429,3.267
12/02/2016,3.267,56.4412,41.990002,36.970001,71.459999,20616563,2.013422819,-0.098959,-0.098959,40.969163,94.42196532,-0.008,-0.03887,99.87771324,95.99546657,3.261,3.559,0.694029851,0.006,0,3.271,3.403285714,3.327
15/02/2016,3.327,58.848801,43.189999,38.5,73.459999,10209579,22.14765101,-0.098959,-0.098959,40.08941878,95.24763813,0.042,-0.032054385,101.2785388,98.03211753,3.261,3.559,0.669154229,0.06,0,3.285,3.393785714,3.342
16/02/2016,3.342,58.6688,43.200001,40.014999,73.32,14788046,27.18120805,-0.098959,-0.098959,38.43797856,96.92575406,0.081,-0.020987289,100.9057971,98.78805794,3.261,3.559,0.624378109,0.015,0,3.312,3.383,3.391
17/02/2016,3.391,60.637501,44.575001,41.82,74.190002,14160008,43.62416107,-0.098959,-0.098959,45.66210046,95.27957291,0.124,-0.007574957,101.1232604,100.3572561,3.261,3.559,0.840336134,0.049,0,3.353333333,3.378928571,3.418
18/02/2016,3.418,60.5588,46.654999,42.235001,73.849998,10683848,62.3015873,-0.098959,-0.098959,37.69633508,97.29575861,0.091,0.004396008,101.0146784,101.4587397,3.261,3.513,0.605042017,0.027,0,3.383666667,3.368857143,3.393
19/02/2016,3.393,59.849998,46.695,41.310001,73.790001,9060259,68.75,-0.098959,-0.098959,39.13043478,98.46198491,0.051,0.012017119,99.77455401,100.9735567,3.261,3.453,0.642857143,0,0.025,3.400666667,3.360285714,3.464
22/02/2016,3.464,61.368801,47.435001,41.41,74.660004,8899559,100,-0.098959,-0.098959,51.61870504,101.7626322,0.073,0.018868726,101.1386861,103.0470443,3.261,3.464,1.066914498,0.071,0,3.425,3.361571429,3.429
23/02/2016,3.429,60.4575,47.395,40.395,74.5,7387995,82.75862069,-0.098959,-0.098959,52.27686703,99.30495222,0.011,0.019417957,100.009722,101.9517064,3.261,3.464,1.095419847,0,0.035,3.428666667,3.363357143,3.321
24/02/2016,3.321,59.130001,45.615002,38.505001,73.370003,11992077,29.55665025,-0.098959,-0.098959,39.14473684,96.34464752,-0.072,0.015127959,97.5425886,99.01820892,3.261,3.464,0.643243243,0,0.108,3.404666667,3.353928571,3.385
25/02/2016,3.385,59.658699,46.544998,39.330002,74.400002,17693818,61.08374384,-0.098959,-0.098959,45.34534535,101.4992504,-0.079,0.00860825,100.197336,101.0598597,3.261,3.464,0.82967033,0.064,0,3.378333333,3.3495,3.33
26/02/2016,3.33,60.0075,47.525002,41.450001,74.360001,16232941,33.99014778,-0.098959,-0.098959,49.58949097,101.6793893,-0.099,-0.001137462,99.54165006,99.42842518,3.261,3.464,0.983713355,0,0.055,3.345333333,3.349142857,3.409
29/02/2016,3.409,61.02,47.665001,42.005001,74.160004,13579508,72.90640394,-0.098959,-0.098959,60.66878981,103.7747336,0.088,0.00474955,101.0173844,101.4971715,3.261,3.464,1.542510121,0.079,0,3.374666667,3.358714286,3.528
01/03/2016,3.528,62.279999,49.029999,44.330002,76.559998,14350930,100,-0.098959,-0.098959,66.48575305,108.1876725,0.143,0.013702881,103.0875621,104.5001587,3.261,3.528,1.983805668,0.119,0,3.422333333,3.376071429,3.461
02/03/2016,3.461,61.9538,48.810001,43.75,75.849998,10360115,74.32950192,-0.098959,-0.098959,62.82051282,105.9381696,0.131,0.022311177,99.85574149,102.0836406,3.267,3.528,1.689655172,0,0.067,3.466,3.390357143,3.413
03/03/2016,3.413,61.9762,48.790001,43.294998,74.910004,8870742,44.44444444,-0.098959,-0.098959,58.88077859,102.5849113,0.004,0.019568307,98.43299366,100.3591607,3.321,3.528,1.431952663,0,0.048,3.467333333,3.400785714,3.424
04/03/2016,3.424,62.5163,48.965,44.035,75.879997,10484656,49.75845411,-0.098959,-0.098959,56.27425614,102.4536206,-0.104,0.007322322,99.74752379,100.4779073,3.321,3.528,1.286982249,0.011,0,3.432666667,3.407714286,3.446
07/03/2016,3.446,62.595001,48.174999,44.009998,75.730003,16439945,60.38647343,-0.098959,-0.098959,56.66666667,101.6219404,-0.015,0.003667141,100.5348634,100.9035389,3.321,3.528,1.307692308,0.022,0,3.427666667,3.415142857,3.395
08/03/2016,3.395,62.3475,47.535,43.169998,75.879997,15324827,35.74879227,-0.098959,-0.098959,50.25575448,99.32709187,-0.018,0.001826446,99.2206527,99.40187385,3.321,3.528,1.010282776,0,0.051,3.421666667,3.415428571,3.423
09/03/2016,3.423,63.1912,47.794998,43.145,77.279999,11568744,49.27536232,-0.098959,-0.098959,50.3192848,100.8841733,-0.001,0.001624112,100.048714,100.2112043,3.321,3.528,1.01285347,0.028,0,3.421333333,3.415785714,3.427
10/03/2016,3.427,61.751301,46.935001,42.424999,76.389999,16243772,51.20772947,-0.098959,-0.098959,52.23097113,98.93187067,-0.019,-0.000940341,100.3513909,100.2570264,3.321,3.528,1.093406593,0.004,0,3.415,3.418214286,3.514
11/03/2016,3.514,63.2812,48.490002,43.5,78.029999,13616219,93.23671498,-0.098959,-0.098959,53.21336761,102.4788568,0.119,0.009609296,101.7174836,102.694917,3.321,3.528,1.137362637,0.087,0,3.454666667,3.421785714,3.575
14/03/2016,3.575,64.125,48.935001,44,77.510002,13501998,100,-0.098959,-0.098959,59.07960199,107.6482987,0.152,0.021303754,101.9874477,104.1601632,3.321,3.575,1.443768997,0.061,0,3.505333333,3.432214286,3.586
15/03/2016,3.586,64.214996,48.384998,43.650002,77.620003,13784856,100,-0.098959,-0.098959,68.74115983,105.9379616,0.159,0.031059414,100.7775176,103.9076082,3.33,3.586,2.199095023,0.011,0,3.558333333,3.451142857,3.638
16/03/2016,3.638,64.6875,47.705002,44.474998,77.080002,16049152,100,-0.098959,-0.098959,68.20143885,109.2492492,0.124,0.037602861,101.0649134,104.8652433,3.33,3.638,2.14479638,0.052,0,3.599666667,3.469214286,3.659
17/03/2016,3.659,64.496201,47.389999,44.455002,77.059998,17323146,100,-0.098959,-0.098959,74.88653555,107.3335289,0.084,0.038638254,100.8637324,104.7609309,3.395,3.659,2.981927711,0.021,0,3.627666667,3.492714286,3.639
18/03/2016,3.639,64.800003,47.23,44.735001,79.029999,15025467,92.42424242,-0.098959,-0.098959,69.10299003,103.1462585,0.053,0.038810183,99.82626189,103.7005374,3.395,3.659,2.23655914,0,0.02,3.645333333,3.509142857,3.651
21/03/2016,3.651,65.970001,46.384998,44.375,78.57,7766374,96.96969697,-0.098959,-0.098959,62.42424242,105.4897428,0.013,0.037447632,100.036533,103.7826643,3.395,3.659,1.661290323,0.012,0,3.649666667,3.517928571,3.664
22/03/2016,3.664,66.239998,46.91,44.224998,78.089996,11451312,100,-0.098959,-0.098959,73.01587302,107.3542338,0.005,0.03366091,100.3469052,103.7246734,3.395,3.664,2.705882353,0.013,0,3.651333333,3.532428571,3.655
23/03/2016,3.655,67.061203,46.814999,43.959999,79.739998,11394904,96.65427509,-0.098959,-0.098959,80.09950249,106.7464953,0.016,0.030129856,99.95442115,102.9660335,3.395,3.664,4.025,0,0.009,3.656666667,3.549714286,3.573
24/03/2016,3.573,66.273804,46.544998,43.115002,78.839996,9100410,66.17100372,-0.098959,-0.098959,65.75052854,103.6854324,-0.078,0.019747885,98.4116783,100.3551008,3.395,3.664,1.919753086,0,0.082,3.630666667,3.560357143,3.645
